Organization_ID,Industry,Company_Size,Employee_Count,AI_Tool,Adoption_Year,Monthly_AI_Usage_Hours,Productivity_Gain,Satisfaction_Score,AI_Investment_USD,Cost_Savings_USD
2890,Manufacturing,Large,1511,Claude,2024,93,43.08,7.49,24050,59042
2891,Retail,Large,3822,ChatGPT,2025,37,10.63,7.2,129524,241588
2892,Education,Large,2805,Copilot,2025,138,10.59,9.19,143212,222736
2893,Education,Small,393,Gemini,2024,145,21.89,6.4,136154,217887
2894,Manufacturing,Large,1652,Copilot,2024,193,24.22,7.1,143487,169570
2895,Education,Medium,1370,Claude,2021,69,42.68,7.83,119614,210863
2896,Retail,Medium,723,ChatGPT,2021,40,15.22,9.97,74522,91628
2897,Finance,Large,2467,Copilot,2024,139,25.56,9.35,40992,155589
2898,Healthcare,Medium,999,Copilot,2021,62,13.06,8.54,47688,58289
2899,Finance,Large,2770,ChatGPT,2022,178,38.05,6.11,146466,169166
2900,Education,Medium,1140,Copilot,2025,100,36.4,7.29,98675,177548
2901,IT,Medium,1306,Gemini,2025,172,11.32,7.23,53573,63749
2902,Retail,Large,3494,ChatGPT,2022,143,48.24,9.86,47663,121973
2903,Retail,Medium,1020,ChatGPT,2023,150,24.57,8.45,52466,70971
2904,Retail,Large,1769,ChatGPT,2025,109,38.8,9.08,61749,110227
2905,Retail,Medium,1324,Copilot,2022,184,11.53,7.44,43417,82961
2906,Retail,Large,4638,Copilot,2025,30,48.17,7.34,31273,75706
2907,IT,Small,133,Claude,2021,89,22.01,6.54,132920,162634
2908,Finance,Small,247,Copilot,2021,90,35.37,9.1,143487,202507
2909,Manufacturing,Small,226,Claude,2022,138,45.97,7.78,145875,215816
2910,Healthcare,Large,1969,ChatGPT,2022,197,46.11,8.56,24361,137426
2911,IT,Medium,1373,Gemini,2024,85,42.31,7.38,60265,162012
2912,Retail,Small,134,Gemini,2025,120,14.27,8.25,49701,64245
2913,Manufacturing,Large,2321,Gemini,2021,47,36.22,7.38,36356,120198
2914,Retail,Medium,1319,Gemini,2021,135,33.95,9.58,69196,176059
2915,Healthcare,Medium,599,Copilot,2024,163,10.83,6.08,31757,123628
2916,Retail,Small,440,ChatGPT,2024,57,29.94,7.45,15353,72837
2917,Retail,Large,2281,Gemini,2022,165,42.66,8.29,141513,247023
2918,Finance,Small,263,Gemini,2024,136,32.65,8.41,32479,143999
2919,Healthcare,Medium,1140,Gemini,2025,58,36.5,9.15,37373,119947
2920,Retail,Large,2083,Gemini,2024,62,15.03,9.73,22676,90380
2921,IT,Small,494,Gemini,2022,24,23.71,7.0,84645,119921
2922,Retail,Large,1620,Claude,2025,37,35.75,9.88,82471,192756
2923,IT,Small,284,Gemini,2023,115,19.9,9.32,20814,90121
2924,Manufacturing,Large,3644,ChatGPT,2021,133,27.05,8.69,40936,144219
2925,IT,Large,2589,Copilot,2021,137,17.27,7.32,127537,197140
2926,Manufacturing,Small,351,ChatGPT,2021,85,28.87,9.27,8100,65070
2927,Healthcare,Large,4584,Gemini,2023,73,25.38,7.69,123853,153335
2928,Finance,Small,123,Claude,2023,114,22.2,7.56,19300,90955
2929,Retail,Medium,1060,Gemini,2024,117,44.51,8.31,49186,137049
2930,Healthcare,Small,259,Gemini,2023,101,43.22,7.0,60804,99320
2931,Healthcare,Small,311,ChatGPT,2023,135,43.48,7.84,124226,175226
2932,Education,Large,4818,Copilot,2021,131,41.18,6.71,81150,140457
2933,Healthcare,Medium,752,Copilot,2024,93,18.39,8.64,92205,166184
2934,Education,Small,173,Gemini,2022,145,27.63,8.81,110368,158990
2935,Finance,Large,3708,ChatGPT,2022,136,45.99,7.5,43847,129804
2936,Healthcare,Small,332,Copilot,2023,160,18.65,7.67,18042,103464
2937,Finance,Medium,1194,Claude,2022,112,46.91,9.36,140864,239892
2938,Education,Small,192,Copilot,2022,124,36.47,6.84,127805,151497
2939,Healthcare,Large,2391,ChatGPT,2025,102,44.13,7.95,42558,120240
2940,Finance,Small,234,Gemini,2025,39,33.74,7.81,133770,248200
2941,Healthcare,Small,419,Claude,2021,173,17.08,9.37,109916,160074
2942,Manufacturing,Small,368,ChatGPT,2025,42,31.05,7.65,64625,159269
2943,Retail,Medium,1140,ChatGPT,2021,87,36.02,7.82,65237,124810
2944,Retail,Small,168,Claude,2025,74,39.4,6.84,90336,122852
2945,Manufacturing,Small,160,Claude,2021,183,23.7,7.34,65996,95758
2946,Retail,Small,262,Gemini,2021,37,19.1,7.27,40174,142144
2947,Finance,Small,301,Gemini,2021,102,36.28,9.22,85267,91661
2948,IT,Medium,1302,Claude,2021,21,32.14,9.82,92768,204089
2949,Finance,Medium,1242,Claude,2023,40,15.36,8.36,74551,126925
2950,Finance,Medium,1339,Copilot,2024,179,32.02,6.75,61497,123746
2951,Finance,Small,292,Gemini,2025,31,44.51,7.93,141111,244794
2952,Education,Small,123,ChatGPT,2022,198,28.23,6.04,127322,172660
2953,Retail,Medium,737,Gemini,2021,198,39.89,6.55,92210,192691
2954,IT,Medium,1303,ChatGPT,2021,131,30.75,9.24,136177,160956
2955,Retail,Large,3051,Gemini,2021,78,30.32,9.99,12178,108613
2956,Education,Large,4566,Gemini,2025,109,46.73,6.65,26265,81144
2957,Finance,Large,2701,Gemini,2021,164,35.23,7.25,26169,130957
2958,Finance,Large,4517,Claude,2023,118,30.8,7.1,117942,235832
2959,Education,Small,476,Claude,2023,144,12.73,6.46,5654,121331
2960,Retail,Small,343,Copilot,2024,49,42.93,9.97,39811,127603
2961,Finance,Large,3061,Copilot,2021,198,40.64,9.8,143333,177533
2962,Education,Medium,1148,Copilot,2024,187,31.88,8.44,26384,36045
2963,Retail,Medium,615,ChatGPT,2025,50,13.86,8.57,9459,91137
2964,Finance,Large,3402,Claude,2022,143,10.72,9.21,68722,96575
2965,IT,Large,3952,Copilot,2024,54,37.32,9.16,27087,66670
2966,Manufacturing,Large,3192,Claude,2022,101,26.81,7.03,56847,108548
2967,IT,Medium,1407,ChatGPT,2022,78,17.8,9.61,54699,112148
2968,Retail,Large,4241,Claude,2021,120,38.88,7.34,20679,91681
2969,Healthcare,Medium,639,Claude,2023,175,18.58,9.73,122104,198621
2970,Healthcare,Medium,1109,ChatGPT,2024,39,26.02,6.75,74664,142484
2971,Finance,Small,374,Gemini,2024,91,44.19,9.04,98302,105575
2972,Healthcare,Small,417,ChatGPT,2025,41,31.07,9.05,20271,74601
2973,Retail,Medium,1093,ChatGPT,2025,137,36.3,9.23,65100,81788
2974,Finance,Small,169,ChatGPT,2024,192,20.65,6.35,54432,129062
2975,Education,Small,442,Gemini,2024,60,42.46,8.92,110506,126797
2976,Manufacturing,Large,1699,Claude,2023,195,36.66,8.07,44524,80990
2977,Retail,Medium,1387,Copilot,2022,103,47.23,6.18,61211,155885
2978,Finance,Small,154,ChatGPT,2023,117,32.74,7.17,7312,84097
2979,Retail,Large,1910,Claude,2021,134,39.6,9.69,84696,139766
2980,Finance,Small,251,ChatGPT,2022,156,42.41,8.57,88769,203253
2981,Retail,Medium,1104,Claude,2022,113,25.53,7.3,72768,114187
2982,Education,Medium,1200,Gemini,2022,134,33.21,8.89,34379,127059
2983,Education,Medium,1270,Claude,2024,153,43.59,7.96,126219,195748
2984,Retail,Small,307,Gemini,2023,29,29.93,9.75,149543,187365
2985,Retail,Large,1966,Gemini,2023,102,15.59,8.79,148182,186332
2986,Finance,Large,2250,Copilot,2025,99,49.03,8.82,7529,119664
2987,IT,Large,3128,ChatGPT,2021,81,44.34,9.44,123326,173141
2988,Education,Medium,568,ChatGPT,2023,55,45.43,9.02,18553,104648
2989,Finance,Large,3865,Gemini,2022,120,45.73,8.41,26273,105761
2990,Manufacturing,Medium,1059,Claude,2021,117,19.22,6.8,101860,118326
2991,Finance,Small,413,Gemini,2022,101,25.14,7.24,104826,128546
2992,Finance,Medium,617,Gemini,2023,119,14.04,9.33,106267,163945
2993,IT,Large,1895,Gemini,2024,182,37.24,8.35,147883,170259
2994,Manufacturing,Small,129,Claude,2025,133,15.66,7.49,104286,180081
2995,Education,Medium,535,Claude,2022,140,39.93,8.51,108073,197723
2996,Manufacturing,Large,4497,Gemini,2023,197,18.18,6.26,130577,211242
2997,Manufacturing,Medium,1430,ChatGPT,2022,191,14.89,6.04,105701,215349
2998,Education,Large,2703,Gemini,2021,143,26.35,6.91,32978,111278
2999,IT,Medium,1030,ChatGPT,2024,102,13.61,7.9,39119,90932
3000,Manufacturing,Small,151,Copilot,2021,127,14.67,6.3,77608,148623
3001,IT,Small,491,ChatGPT,2025,56,34.21,9.83,72215,154193
3002,Manufacturing,Medium,599,ChatGPT,2023,174,48.83,6.43,47248,87648
3003,IT,Large,1598,ChatGPT,2025,183,27.4,6.48,64611,161405
3004,Retail,Small,277,Gemini,2024,169,29.08,8.25,33935,139575
3005,Finance,Large,4287,Claude,2025,172,28.32,9.58,16690,92889
3006,Manufacturing,Small,243,Copilot,2025,146,30.37,9.8,132517,154067
3007,IT,Large,4034,Copilot,2021,132,42.84,6.7,96545,190252
3008,Finance,Large,4295,ChatGPT,2024,142,28.08,9.68,136668,225667
3009,Finance,Medium,567,Copilot,2022,134,20.25,7.59,21743,36056
3010,Finance,Small,399,Claude,2025,101,24.51,6.55,61292,134531
3011,Healthcare,Large,2302,Claude,2021,36,25.43,8.7,96953,142940
3012,Retail,Small,227,Copilot,2023,139,30.54,6.55,21141,122174
3013,Finance,Small,138,Copilot,2025,93,40.02,9.36,62400,80218
3014,Retail,Medium,778,Copilot,2021,195,27.22,8.98,49837,154397
3015,Manufacturing,Large,3633,Copilot,2022,197,42.46,8.81,96150,116380
3016,Retail,Small,153,ChatGPT,2022,181,33.56,7.23,136877,210052
3017,IT,Large,1777,Gemini,2024,32,16.07,9.0,93853,149351
3018,IT,Medium,606,Claude,2022,198,35.59,8.2,117525,144635
3019,Manufacturing,Medium,631,Claude,2023,35,44.53,6.02,38894,51663
3020,Manufacturing,Small,307,Gemini,2025,85,48.57,9.44,18436,107340
3021,Manufacturing,Large,2358,Copilot,2022,182,20.01,7.71,98481,111190
3022,Healthcare,Large,3391,ChatGPT,2024,21,22.74,7.82,24436,128799
3023,Healthcare,Large,4273,Claude,2022,78,25.69,9.29,31721,123279
3024,Healthcare,Large,2123,Claude,2025,179,35.49,7.7,117284,133357
3025,Retail,Small,90,ChatGPT,2023,94,45.61,8.8,57011,154847
3026,IT,Large,2516,ChatGPT,2023,123,49.38,9.7,64064,145849
3027,Manufacturing,Medium,962,Claude,2021,89,31.78,7.83,67960,106776
3028,Finance,Small,176,ChatGPT,2021,97,46.03,9.47,137043,228828
3029,Healthcare,Medium,987,Gemini,2022,126,14.9,8.17,136352,239512
3030,IT,Medium,736,ChatGPT,2023,176,38.92,8.04,36193,92912
3031,Manufacturing,Medium,568,Copilot,2025,31,48.54,6.1,6472,107988
3032,Healthcare,Large,2329,Gemini,2024,78,10.04,8.99,95593,204599
3033,Manufacturing,Medium,1316,Copilot,2023,169,42.36,6.5,93026,118515
3034,IT,Large,3484,Copilot,2023,159,10.76,7.99,115224,196894
3035,Manufacturing,Small,309,Gemini,2021,199,45.63,9.27,42200,84381
3036,Retail,Small,430,Gemini,2024,69,44.67,6.51,25001,33761
3037,Manufacturing,Small,350,Gemini,2024,25,45.13,8.77,29669,116905
3038,IT,Medium,1213,Claude,2024,24,21.05,6.1,132131,198922
3039,IT,Small,180,ChatGPT,2023,100,19.54,8.47,71976,120419
3040,Retail,Medium,1089,Claude,2022,62,16.26,8.45,49835,138255
3041,Healthcare,Small,340,Copilot,2024,192,16.51,9.24,58623,105612
3042,Retail,Small,170,Copilot,2024,179,33.39,9.88,33251,51624
3043,Education,Large,2825,ChatGPT,2022,96,39.23,9.42,126827,244743
3044,Education,Small,95,Gemini,2021,59,44.93,9.4,93022,159055
3045,Healthcare,Large,2833,Gemini,2023,21,35.18,6.04,141870,255333
3046,IT,Large,4632,ChatGPT,2025,150,38.81,7.65,110012,201198
3047,Manufacturing,Medium,712,ChatGPT,2023,27,25.87,7.65,30013,92732
3048,Healthcare,Medium,966,Claude,2024,170,19.75,8.08,84277,150238
3049,IT,Medium,1037,Copilot,2024,189,16.85,6.18,113370,132965
3050,Healthcare,Medium,741,Gemini,2021,63,31.48,9.59,86856,141084
3051,Manufacturing,Medium,959,Claude,2024,37,48.0,8.46,73939,157077
3052,Finance,Medium,824,Claude,2023,198,42.17,9.68,49141,101392
3053,Finance,Small,239,Gemini,2021,70,40.91,9.45,91457,118529
3054,IT,Small,54,Gemini,2021,34,25.77,8.67,18200,23781
3055,Finance,Large,3248,Copilot,2021,89,15.74,9.17,17227,97948
3056,Education,Large,3295,Gemini,2022,93,46.7,7.3,67604,97611
3057,Retail,Medium,1048,ChatGPT,2023,86,19.3,6.27,64763,140056
3058,Healthcare,Large,3480,Gemini,2022,96,49.04,6.06,57915,65969
3059,Finance,Large,3234,Gemini,2025,74,39.95,6.61,109025,185161
3060,Finance,Large,2338,ChatGPT,2021,81,28.71,7.0,64452,174603
3061,Retail,Large,3654,ChatGPT,2025,163,47.75,9.56,135980,150271
3062,IT,Small,343,Gemini,2023,124,34.37,8.14,98393,124539
3063,Education,Medium,899,Gemini,2025,26,20.34,7.4,126590,151468
3064,IT,Medium,802,ChatGPT,2024,123,10.07,7.83,10278,44551
3065,Manufacturing,Medium,723,Claude,2024,92,19.07,9.96,110670,164651
3066,IT,Large,2960,Claude,2024,108,23.2,6.1,82102,116714
3067,Finance,Medium,831,Copilot,2023,106,49.32,9.09,74326,171427
3068,Education,Medium,1140,Copilot,2022,163,25.14,8.62,100862,106638
3069,IT,Small,414,Gemini,2023,161,21.33,6.33,120929,148955
3070,Education,Large,1892,Gemini,2025,79,48.36,9.36,128493,172180
3071,IT,Large,4313,ChatGPT,2021,168,21.24,8.96,23714,46499
3072,Finance,Medium,934,Claude,2025,134,26.45,6.13,120094,178355
3073,Education,Medium,1464,Copilot,2025,97,12.54,9.77,113292,224936
3074,Education,Small,393,Gemini,2022,92,32.02,6.95,148057,261349
3075,Manufacturing,Medium,1249,ChatGPT,2023,99,44.19,9.95,104424,109564
3076,IT,Small,492,Gemini,2021,44,22.31,8.02,148878,259856
3077,Retail,Medium,1451,ChatGPT,2025,105,10.59,8.1,124999,194656
3078,Finance,Medium,584,ChatGPT,2021,71,22.03,8.62,149443,225177
3079,Healthcare,Small,322,Gemini,2023,73,49.82,7.34,42485,117120
3080,IT,Small,136,Gemini,2021,125,47.69,6.94,23940,69318
3081,Retail,Large,3788,Gemini,2022,113,30.5,9.61,24213,64333
3082,Manufacturing,Medium,777,Claude,2023,65,13.66,8.6,136805,178174
3083,Education,Small,180,ChatGPT,2023,39,32.18,9.74,109080,137163
3084,IT,Medium,1371,Claude,2021,109,25.44,8.53,49783,102444
3085,Healthcare,Large,1887,Copilot,2022,57,24.49,8.69,59992,138492
3086,Healthcare,Medium,1459,Claude,2025,54,39.38,7.93,77107,161745
3087,Manufacturing,Large,1670,ChatGPT,2024,69,11.59,8.43,24717,33397
3088,Finance,Medium,1256,Gemini,2021,154,26.12,9.15,36327,80508
3089,Education,Large,3160,Gemini,2022,67,10.48,7.41,6767,123315
3090,Retail,Small,169,Gemini,2022,171,39.78,6.81,53622,85378
3091,Education,Large,4535,Claude,2022,152,31.7,6.85,143163,180807
3092,Manufacturing,Medium,886,Copilot,2023,87,28.23,9.93,81311,160968
3093,Education,Large,2347,Gemini,2024,141,23.05,6.7,81996,185520
3094,Education,Large,4820,ChatGPT,2025,107,10.73,6.82,79766,175138
3095,Manufacturing,Small,477,Claude,2023,160,36.44,6.35,54276,71869
3096,Education,Small,433,ChatGPT,2024,108,21.33,8.98,105097,130045
3097,Healthcare,Large,3758,Copilot,2021,113,27.86,6.07,79606,187871
3098,Finance,Large,2987,Claude,2023,175,29.16,8.51,133927,188371
3099,IT,Small,295,Gemini,2022,188,16.09,7.6,37398,128039
3100,Retail,Large,2444,Claude,2021,45,10.2,7.2,25389,129104
3101,Education,Large,4305,Copilot,2021,96,20.48,6.39,85216,102399
3102,Manufacturing,Small,303,Claude,2024,142,13.7,6.72,31892,130398
3103,IT,Small,445,ChatGPT,2025,103,40.06,7.03,110449,167479
3104,IT,Small,154,Claude,2023,143,27.22,9.77,143257,181945
3105,Healthcare,Medium,858,ChatGPT,2025,113,35.56,9.44,82862,109057
3106,IT,Large,4408,Copilot,2023,160,22.48,6.16,89861,175653
3107,Education,Medium,1302,ChatGPT,2024,42,42.02,8.91,138638,167150
3108,IT,Medium,1091,Claude,2023,72,11.67,6.56,48923,162874
3109,Healthcare,Medium,651,ChatGPT,2022,34,15.13,8.22,139632,164020
3110,Finance,Large,4319,Copilot,2023,20,43.02,8.05,9200,60363
3111,IT,Medium,598,Claude,2021,115,32.86,9.77,96166,106856
3112,Education,Small,399,Copilot,2023,104,33.29,9.06,144412,191783
3113,Manufacturing,Large,2180,Gemini,2023,154,19.09,9.46,10452,85515
3114,Education,Small,201,ChatGPT,2024,115,36.17,8.0,75542,190863
3115,Healthcare,Medium,1371,Claude,2023,160,31.06,9.15,106505,164238
3116,IT,Medium,1099,Copilot,2024,112,35.49,9.06,88938,156899
3117,Manufacturing,Large,2470,Gemini,2025,67,32.54,6.11,63152,86984
3118,Finance,Medium,1120,ChatGPT,2025,175,47.71,7.02,138157,180273
3119,Healthcare,Large,1660,Copilot,2022,159,14.43,8.38,72810,80539
3120,IT,Medium,807,ChatGPT,2024,131,30.41,9.91,6260,17804
3121,Manufacturing,Medium,1380,Gemini,2022,85,28.03,9.23,105773,153308
3122,Manufacturing,Medium,1381,Copilot,2022,187,27.0,7.49,59496,175225
3123,Manufacturing,Large,2678,Copilot,2025,200,41.86,6.72,47578,112169
3124,IT,Medium,1491,Copilot,2022,54,40.53,8.91,88580,197862
3125,Healthcare,Small,71,Gemini,2022,165,15.34,6.41,86661,94192
3126,Healthcare,Medium,869,Copilot,2021,191,22.5,8.09,76625,84983
3127,Manufacturing,Large,4559,Gemini,2021,152,16.02,7.43,140290,256909
3128,Healthcare,Medium,965,Gemini,2025,102,30.61,6.82,58033,167788
3129,Healthcare,Large,2838,Claude,2023,132,13.83,6.89,47005,166034
3130,Retail,Medium,597,Copilot,2024,94,14.58,8.43,10884,59450
3131,Healthcare,Medium,805,Copilot,2025,52,23.41,6.03,12655,45496
3132,Education,Large,2137,Claude,2022,76,45.12,8.35,112016,159832
3133,Education,Small,307,Claude,2021,43,32.48,7.68,135970,204158
3134,Finance,Medium,1113,Claude,2022,140,25.4,9.91,27064,144464
3135,Retail,Small,133,Copilot,2022,168,18.66,7.12,75649,153817
3136,Retail,Medium,1152,ChatGPT,2022,136,15.67,8.79,77592,189345
3137,Finance,Large,1519,Copilot,2022,122,48.89,6.05,97215,197678
3138,Finance,Small,277,Claude,2024,60,29.9,8.4,132016,183010
3139,Retail,Small,123,ChatGPT,2022,132,25.86,7.0,35335,90930
3140,Healthcare,Medium,1336,Gemini,2021,177,20.05,9.88,82481,122256
3141,Healthcare,Large,1539,ChatGPT,2021,62,43.98,6.07,46829,62979
3142,Healthcare,Large,3541,Claude,2024,128,36.76,6.24,16361,45041
3143,Retail,Large,4503,Copilot,2025,82,36.11,8.97,130771,241524
3144,Finance,Large,2542,ChatGPT,2021,188,49.36,9.56,116004,159661
3145,Retail,Medium,797,Copilot,2021,57,36.96,6.4,114763,170877
3146,Healthcare,Medium,1113,Gemini,2021,72,33.45,8.11,119216,225202
3147,Manufacturing,Small,137,Gemini,2024,85,37.99,7.29,49145,79979
3148,Manufacturing,Small,300,Copilot,2021,122,10.75,9.84,139127,183719
3149,Manufacturing,Medium,535,Copilot,2025,91,24.93,7.92,128971,214887
3150,Healthcare,Medium,673,Claude,2021,52,16.16,6.74,74174,173780
3151,Healthcare,Small,314,Claude,2025,196,41.01,9.11,104810,212949
3152,Manufacturing,Medium,796,Gemini,2023,56,44.01,7.39,12038,123593
3153,Finance,Small,306,Gemini,2023,182,33.87,9.42,122591,128124
3154,Retail,Large,2182,Claude,2021,91,10.25,7.31,41560,103910
3155,Healthcare,Large,4279,ChatGPT,2023,119,26.75,9.45,47491,114451
3156,Retail,Large,2956,Copilot,2023,133,36.79,8.5,81091,196311
3157,IT,Medium,741,Claude,2021,120,10.77,6.39,68925,182798
3158,IT,Small,364,Claude,2023,167,28.62,7.73,26247,84443
3159,IT,Medium,1491,Copilot,2021,122,40.53,9.62,23977,132002
3160,Manufacturing,Medium,1279,Copilot,2023,154,27.02,8.62,71855,104056
3161,IT,Large,3903,ChatGPT,2021,63,20.72,8.33,133190,163889
3162,Education,Small,453,ChatGPT,2021,174,12.42,6.18,35246,90151
3163,Education,Large,2132,ChatGPT,2022,41,46.21,7.35,149753,253690
3164,Education,Large,1726,ChatGPT,2022,48,38.91,8.32,31374,69189
3165,Manufacturing,Large,1561,ChatGPT,2022,35,49.89,9.98,92336,204061
3166,Healthcare,Medium,767,Copilot,2024,113,42.39,9.43,97585,116676
3167,Retail,Small,155,ChatGPT,2021,23,32.06,7.0,95985,162365
3168,Education,Small,321,ChatGPT,2023,195,11.79,8.2,96688,176736
3169,IT,Medium,569,Copilot,2024,198,30.83,6.6,106113,184445
3170,Healthcare,Large,4152,ChatGPT,2023,177,24.32,8.68,103742,195214
3171,Manufacturing,Medium,891,Gemini,2025,184,17.49,7.38,50880,98588
3172,Retail,Small,181,ChatGPT,2023,127,31.91,9.49,61954,92918
3173,Education,Small,289,Gemini,2023,44,42.15,8.45,42471,152863
3174,IT,Small,115,Claude,2025,95,35.13,9.27,87354,201134
3175,Healthcare,Medium,886,Gemini,2022,87,49.76,7.44,91131,161934
3176,Education,Medium,707,ChatGPT,2025,84,43.34,6.32,13883,91134
3177,Healthcare,Medium,1481,Claude,2024,73,15.76,7.05,18008,126899
3178,Manufacturing,Medium,604,ChatGPT,2023,59,42.47,7.12,47577,109675
3179,Finance,Medium,1190,Claude,2021,113,46.42,7.86,117120,142501
3180,Healthcare,Large,4608,Claude,2024,138,46.04,9.42,43290,52461
3181,Retail,Small,296,Claude,2024,121,14.2,7.32,134192,181874
3182,Retail,Large,2727,Claude,2021,191,37.6,6.3,68424,155507
3183,Retail,Large,3264,Claude,2022,69,35.91,7.34,23009,29474
3184,IT,Medium,1271,Gemini,2024,194,49.58,7.03,102893,150343
3185,Healthcare,Small,102,Gemini,2023,153,21.33,9.22,127229,231615
3186,Healthcare,Medium,961,Gemini,2023,28,33.16,7.49,130253,198438
3187,Healthcare,Large,3047,Copilot,2023,37,21.86,7.61,91447,154013
3188,Finance,Small,228,Copilot,2021,88,18.79,7.52,27507,42638
3189,Finance,Large,4859,Claude,2025,156,19.25,6.0,105623,174286
3190,Healthcare,Medium,1139,ChatGPT,2022,151,47.2,9.25,141573,193485
3191,Healthcare,Large,2326,ChatGPT,2022,93,28.16,9.56,57283,161279
3192,Education,Small,155,Claude,2023,198,37.74,9.39,140879,181994
3193,Manufacturing,Medium,551,ChatGPT,2024,155,18.76,6.82,81905,136179
3194,Finance,Large,3379,ChatGPT,2025,38,25.54,7.91,65120,86490
3195,Retail,Medium,1310,Gemini,2024,84,21.91,8.9,67480,154673
3196,Education,Medium,889,Copilot,2024,107,41.75,8.24,78553,84305
3197,Education,Large,4591,Claude,2021,43,11.31,8.1,77837,143676
3198,Retail,Medium,1028,Gemini,2022,186,20.23,7.53,139615,229234
3199,Finance,Small,327,Gemini,2021,131,38.81,8.36,6098,88843
3200,Finance,Small,404,Gemini,2024,68,41.71,8.69,57713,68298
3201,Education,Small,315,Copilot,2021,161,15.18,8.23,30804,142385
3202,Healthcare,Medium,598,Claude,2024,47,20.1,9.22,14583,22191
3203,IT,Medium,1387,Gemini,2021,191,40.95,9.21,96602,120638
3204,IT,Small,487,Claude,2022,174,38.69,9.05,104954,119660
3205,IT,Small,406,ChatGPT,2022,72,12.46,6.31,14590,97366
3206,Education,Small,453,Claude,2024,28,15.74,9.57,8350,15177
3207,Finance,Small,164,Gemini,2022,78,26.55,8.88,128214,214496
3208,Retail,Medium,1197,Gemini,2023,29,22.32,8.37,99560,129945
3209,Education,Large,3980,Gemini,2023,121,21.03,9.41,123432,138592
3210,Retail,Medium,551,ChatGPT,2021,147,45.19,9.39,17087,53773
3211,IT,Medium,975,Gemini,2022,36,11.91,6.69,111547,228938
3212,IT,Large,3286,Copilot,2025,138,15.49,8.06,77275,106740
3213,IT,Medium,1012,ChatGPT,2021,192,31.48,9.97,6399,40804
3214,Retail,Medium,831,Claude,2023,126,21.58,6.03,148413,197257
3215,Retail,Medium,1211,Copilot,2024,91,38.83,6.64,144118,153999
3216,Education,Medium,564,Copilot,2025,89,28.95,7.6,120613,236734
3217,Manufacturing,Small,86,Gemini,2022,81,47.39,8.43,81926,197200
